id,country,region,latitude,longitude,elevation,timezone
60401,DZ,BEJ,36.75,5.1,3,Africa/Algiers
03264,GB,ENG,54.2,-1.3833,28,Europe/London
42661,IN,MP,23.3167,75.05,484,Asia/Kolkata
02875,FI,OU,64.9333,25.3667,12,Europe/Helsinki
61293,ML,SK,12.3833,-5.4667,365,Africa/Bamako
KQOW0,AF,NAN,34.13,71.09,680,Asia/Kabul
44404,NP,MA,29.3,80.5833,1865,Asia/Katmandu
KMLP0,US,ID,47.45,-115.6667,1837,America/Denver
67493,MW,,-11.6,34.3,500,Africa/Blantyre
35535,KZ,AKT,48.4667,58.5833,404,Asia/Aqtobe
72556,US,NE,41.9833,-97.4333,479,America/Chicago
KPHT0,US,TN,36.3359,-88.3844,177,America/Chicago
60403,DZ,GUE,36.4667,7.4667,227,Africa/Algiers
KRSL0,US,KS,38.8714,-98.8116,568,America/Chicago
83595,BR,MG,-19.4833,-41.0667,83,America/Sao_Paulo
47715,JP,IB,36.1833,140.4167,32,Asia/Tokyo
KUDG0,US,SC,34.4494,-79.8901,59,America/New_York
26092,RU,LEN,59.95,34.2,0,Europe/Moscow
EDTY0,DE,BW,49.118,9.7775,399,Europe/Berlin
D7337,DE,SN,51.0577,14.6128,332,Europe/Berlin
KDRI0,US,LA,30.8317,-93.3399,62,America/Chicago
VTPL0,TH,PH,16.8167,101.25,152,Asia/Bangkok
94237,AU,NT,-15.5667,133.2,183,Australia/Darwin
82599,BR,RN,-5.9167,-35.25,52,America/Recife
47910,JP,KS,27.8333,128.8833,5,Asia/Tokyo
36020,RU,ALT,52.5,80.2,168,Asia/Krasnoyarsk
02755,FI,OU,64.0333,24.7167,76,Europe/Helsinki
R1RBA,CA,BC,49.31,-123.12,7,America/Vancouver
71856,CA,MB,50.6167,-97.0333,230,America/Winnipeg
71884,CA,BC,49.3,-117.6333,495,America/Vancouver
28993,KZ,PAV,53.15,74.2,126,Asia/Almaty
24802,RU,EVE,61.7403,102.8083,357,Asia/Krasnoyarsk
37880,AM,VL,39.7025,45.7292,2387,Asia/Yerevan
S869F,CA,MB,49.84,-100.93,440,America/Winnipeg
72672,US,WY,43.0667,-108.45,1684,America/Denver
94863,AU,VIC,-37.9,144.1,237,Australia/Melbourne
74206,US,WA,47.15,-122.4833,98,America/Los_Angeles
27928,RU,LIP,52.6333,38.5167,168,Europe/Moscow
NFNW0,FJ,E,-17.617,179.017,40,Pacific/Fiji
47679,JP,KN,35.45,139.45,62,Asia/Tokyo
D5440,DE,BY,49.0116,10.9308,439,Europe/Berlin
22213,RU,MUR,67.8333,33.75,135,Europe/Moscow
62271,LY,KU,24.2167,23.3,417,Africa/Tripoli
95376,AU,QLD,-24.8353,149.8003,168,Australia/Brisbane
SKSA0,CO,ARA,6.9547,-71.8603,213,America/Bogota
78670,SV,SM,13.45,-88.1167,80,America/El_Salvador
81951,BR,PE,-8.5036,-39.3144,342,America/Recife
20744,RU,NEN,72.3667,52.7,16,Europe/Moscow
71341,CA,AB,49.62,-113.82,1073,America/Edmonton
42096,IN,PB,30.9167,74.6667,199,Asia/Kolkata
71508,CA,ON,43.67,-79.4,112,America/Toronto
01002,NO,SJ,79.7833,14.4667,0,Europe/Oslo
60775,TN,TA,32.3167,10.4,300,Africa/Tunis
KNY00,US,NY,42.9982,-74.3296,269,America/New_York
EDUW0,DE,MV,53.9219,13.2189,11,Europe/Berlin
36994,RU,Y,41.8167,78.7333,3540,Asia/Bishkek
BH4H0,CA,NT,71.99,-125.24,86,America/Yellowknife
EDFE0,DE,HE,49.962,8.6447,117,Europe/Berlin
YCOM0,AU,NSW,-36.3006,148.974,941,Australia/Sydney
91952,PF,IC,-21.8167,-138.8,2,Pacific/Gambier
CZFM0,CA,NT,67.4078,-134.8603,36,America/Inuvik
6TSEX,CA,QC,53.01,-78.83,20,America/Toronto
42104,IN,HR,30.4,76.7667,958,Asia/Kolkata
GCHAU,CA,MB,49.13,-97.95,277,America/Winnipeg
17237,TR,DEN,37.7667,29.0833,428,Europe/Istanbul
48615,MY,KN,6.1667,102.2833,5,Asia/Kuala_Lumpur
94837,AU,VIC,-38.3,142.5,74,Australia/Melbourne
AM5JZ,CA,BC,52.05,-118.59,579,America/Vancouver
KUNU0,US,WI,43.4265,-88.7038,285,America/Chicago
02259,SE,Y,63.05,17.7667,10,Europe/Stockholm
10908,DE,BW,47.8833,8.0,1486,Europe/Berlin
97460,ID,MA,-1.6167,124.55,3,Asia/Jayapura
KJMR0,US,MN,45.8861,-93.2718,308,America/Chicago
71445,CA,MB,52.82,-97.62,222,America/Winnipeg
KGDV0,US,MT,47.1387,-104.8072,749,America/Denver
KKNB0,US,UT,37.0111,-112.5312,1484,America/Denver
68226,BW,KG,-24.0167,21.8833,1118,Africa/Gabarone
27957,RU,TAM,52.6667,42.7167,130,Europe/Volgograd
D7326,DE,SN,51.1918,12.7645,134,Europe/Berlin
10756,DE,BY,49.1633,10.3672,475,Europe/Berlin
94765,AU,NSW,-33.9,151.0,9,Australia/Sydney
KTEB0,US,NJ,40.8501,-74.0608,3,America/New_York
83811,BR,PR,-24.4,-50.8333,808,America/Sao_Paulo
94035,PG,NC,-9.4333,147.2167,38,Pacific/Port_Moresby
38316,KZ,YUZ,42.4333,68.8,240,Asia/Qyzylorda
CWFH0,CA,NF,46.7089,-53.49,143,America/St_Johns
42395,IN,BR,26.3,87.2667,59,Asia/Kolkata
03595,GB,ENG,52.0833,1.4,29,Europe/London
10859,DE,BY,48.0833,11.2833,593,Europe/Berlin
95754,AU,NSW,-32.2,150.2,375,Australia/Sydney
66226,AO,LSU,-9.65,20.4,1081,Africa/Luanda
71172,CA,ON,45.34,-80.04,176,America/Nipigon
D5512,DE,NI,53.0859,10.1611,66,Europe/Berlin
KP680,US,NV,39.5167,-115.9667,1993,America/Los_Angeles
74498,US,NY,42.5,-79.28,211,America/New_York
48426,TH,LB,14.8,100.6167,10,Asia/Bangkok
37380,RU,SZ,42.2833,42.0333,40,Asia/Tbilisi
71076,CA,SK,59.57,-108.48,318,America/Regina
76061,MX,SON,31.3,-113.55,48,America/Hermosillo
43369,IN,LD,8.3,73.15,1,Asia/Kolkata
53352,CN,NM,41.7,110.4333,1377,Asia/Chongqing
52602,CN,QH,38.8333,93.3833,2734,Asia/Urumqi
D0760,DE,NI,53.3629,9.9435,82,Europe/Berlin
MHNJ0,HN,IB,16.4667,-85.9167,2,America/Tegucigalpa
94401,AU,,-27.7,114.2,6,Australia/Perth
71969,CA,YT,69.5833,-140.1833,7,America/Dawson
A11Q4,CA,QC,48.78,-64.48,34,America/Toronto
38403,UZ,NW,41.75,62.4667,98,Asia/Samarkand
94859,AU,VIC,-37.0,144.5,290,Australia/Melbourne
68647,ZA,EC,-31.9175,26.8783,1104,Africa/Johannesburg
K3J70,US,GA,33.598,-83.1383,210,America/New_York
16244,IT,FR,41.6333,13.3,180,Europe/Rome
D5046,DE,BY,49.8576,12.3542,500,Europe/Berlin
34964,RU,STA,45.4,44.2,0,Europe/Volgograd
KBFI0,US,WA,47.53,-122.302,6,America/Los_Angeles
85207,BO,S,-16.3833,-60.9667,413,America/La_Paz
78772,CR,P,8.95,-83.4667,15,America/Costa_Rica
95874,AU,VIC,-37.7,145.1,66,Australia/Melbourne
07765,FR,H,41.9167,9.4,8,Europe/Paris
LIMA0,IT,PM,45.0864,7.6034,287,Europe/Rome
31655,RU,KHA,49.45,136.5667,29,Asia/Sakhalin
47931,JP,ON,26.35,127.7667,45,Asia/Tokyo
70385,US,AK,57.2667,-133.6167,0,America/Juneau
71046,CA,YT,69.61,-140.2,13,America/Dawson
15350,RO,BZ,45.15,26.8167,96,Europe/Bucharest
EHQE0,NL,,52.9181,4.1503,41,Europe/Amsterdam
71915,CA,NU,64.19,-83.36,62,America/Atikokan
KGGI0,US,IA,41.7099,-92.736,307,America/Chicago
71350,CA,PE,46.34,-63.17,53,America/Halifax
86757,BR,MG,-17.5614,-47.1992,1000,America/Sao_Paulo
84564,PE,HO,-9.9,-75.75,1859,America/Lima
95570,AU,NSW,-29.8,153.0,34,Australia/Sydney
83818,BR,SP,-23.9333,-46.3,3,America/Sao_Paulo
71165,CA,NT,64.11,-117.33,221,America/Yellowknife
48583,TH,NW,6.4167,101.8167,2,Asia/Bangkok
4JCBY,CA,SK,52.85,-105.78,473,America/Regina
KOSA0,US,TX,33.0969,-94.9618,111,America/Chicago
86855,BR,RJ,-21.7147,-41.3442,25,America/Sao_Paulo
07147,FR,J,48.7667,2.2,177,Europe/Paris
94773,AU,NSW,-30.5,151.7,980,Australia/Sydney
10519,DE,NW,50.7333,7.2,159,Europe/Berlin
16718,GR,LI,38.0667,23.55,44,Europe/Athens
PASP0,US,AK,61.812,-147.5069,838,America/Juneau
47840,JP,FO,33.6833,131.05,17,Asia/Tokyo
71362,CA,NT,60.03,-111.93,203,America/Yellowknife
38804,TM,LE,38.5667,63.1833,0,Asia/Ashgabat
62016,LY,MI,32.4167,15.05,32,Africa/Tripoli
95873,AU,VIC,-37.7164,145.0453,83,Australia/Melbourne
33845,UA,LH,46.8333,31.4,42,Europe/Simferopol
44275,MN,BH,46.8333,98.0833,2255,Asia/Ulaanbaator
38358,RU,CU,42.15,73.9833,2092,Asia/Bishkek
42675,IN,MP,23.2,79.95,391,Asia/Kolkata
9W5OW,CA,ON,48.63,-93.97,335,America/Chicago
03162,GB,SCT,55.3167,-3.2,242,Europe/London
10724,DE,RP,49.3833,8.1167,553,Europe/Berlin
KBBG0,US,MO,36.5321,-93.2005,397,America/Chicago
EDEW0,DE,BW,49.5828,9.4033,400,Europe/Berlin
29675,RU,KYA,55.0833,93.3667,477,Asia/Krasnoyarsk
34824,RU,KDA,46.0333,38.15,5,Europe/Volgograd
94971,AU,TAS,-42.4333,147.2167,270,Australia/Hobart
14474,HR,DN,42.5667,18.2667,157,Europe/Zagreb
89332,AQ,,-82.6167,-137.0833,0,Antarctica/South_Pole
37602,RU,SJ,41.4,43.4833,1716,Asia/Tbilisi
PASO0,US,AK,59.4424,-151.7041,9,America/Juneau
82145,BR,PA,-1.0833,-46.9333,36,America/Belem
71739,CA,ON,48.57,-81.38,295,America/Toronto
70121,US,AK,69.7167,-163.0,8,America/Nome
ZL8XC,CA,SK,49.0,-108.38,902,America/Swift_Current
D2792,DE,BY,48.3737,10.7604,498,Europe/Berlin
94878,AU,VIC,-36.2,147.5,981,Australia/Melbourne
KHWV0,US,NY,40.8219,-72.8669,25,America/New_York
D1590,DE,NW,51.4942,6.2463,37,Europe/Berlin
71231,CA,AB,49.73,-111.45,817,America/Edmonton
83891,BR,SC,-27.8167,-50.3333,937,America/Sao_Paulo
01052,NO,FI,70.6667,23.6667,8,Europe/Oslo
72462,US,CO,37.4333,-105.8667,2297,America/Denver
UTDT0,TJ,KL,37.8667,68.8667,449,Asia/Dushanbe
D7344,DE,NW,51.2992,6.2013,45,Europe/Berlin
96737,ID,JB,-6.1167,106.1333,40,Asia/Jakarta
01045,NO,TR,69.8333,21.8833,6,Europe/Oslo
PABV0,US,AK,61.4161,-149.5083,25,America/Anchorage
22738,RU,KR,62.2333,36.8833,151,Europe/Moscow
90R4J,CA,AB,53.17,-114.48,843,America/Edmonton
57713,CN,GZ,27.7,106.8833,845,Asia/Chongqing
40016,SY,HA,36.5,40.75,307,Asia/Damascus
O2RUM,CA,AB,54.82,-113.54,619,America/Edmonton
28026,RU,PER,59.65,56.8,180,Asia/Yekaterinburg
E95U4,CA,NS,43.95,-60.01,1,America/Halifax
72274,US,AZ,32.1333,-110.95,805,America/Phoenix
40270,JO,AM,31.9833,35.9833,767,Asia/Amman
30328,RU,IRK,56.05,105.8333,338,Asia/Irkutsk
71108,CA,BC,49.03,-122.36,59,America/Vancouver
K1A60,US,KY,36.6106,-83.7374,352,America/New_York
72525,US,OH,41.25,-80.6667,365,America/New_York
KSAA0,US,WY,41.4435,-106.8275,2138,America/Denver
37802,AM,VL,40.4997,45.2731,1917,Asia/Yerevan
95618,AU,WA,-33.3,117.3167,256,Australia/Perth
D8PNR,CA,BC,48.86,-124.66,15,America/Vancouver
KTAZ0,US,IL,39.5326,-89.3307,190,America/Chicago
D3967,DE,BB,52.1836,14.5748,70,Europe/Berlin
95608,AU,WA,-33.6833,115.8,14,Australia/Perth
84425,PE,LO,-5.9,-76.0833,179,America/Lima
D0259,DE,BW,47.8064,7.6387,273,Europe/Berlin
74750,US,TX,31.7833,-95.7167,119,America/Chicago
YBLN0,AU,WA,-33.6884,115.4016,17,Australia/Perth
87839,AR,,-46.5167,-63.6333,0,America/Argentina/Buenos_Aires
15107,RO,HA,46.9167,25.3333,689,Europe/Bucharest
N4N88,CA,ON,44.55,-80.47,212,America/Toronto
44232,MN,BU,49.3833,102.7,938,Asia/Ulaanbaator
95627,AU,WA,-32.4,118.9,299,Australia/Perth
CYWY0,CA,NT,63.2094,-123.4367,149,America/Inuvik
97146,ID,SG,-4.1,122.4333,50,Asia/Makassar
11150,AT,SZ,47.8,13.0,430,Europe/Vienna
36744,RU,ALM,45.6333,75.1167,353,Asia/Almaty
68616,ZA,WC,-31.6,18.75,147,Africa/Johannesburg
71425,CA,QC,49.25,-65.32,29,America/Toronto
15080,RO,BH,47.05,21.9333,135,Europe/Bucharest
ADBC1,CA,ON,43.18,-79.56,171,America/Toronto
ABNPK,US,AK,61.8643,-162.0261,31,America/Nome
29858,RU,KK,53.2833,89.1667,527,Asia/Krasnoyarsk
46689,TW,LK,26.1667,119.9333,91,Asia/Taipei
08433,ES,MU,37.7833,-0.8,5,Europe/Madrid
71752,CA,ON,42.97,-79.33,178,America/Toronto
26951,BY,MI,53.0333,27.55,157,Europe/Minsk
KBQP0,US,LA,32.7561,-91.8806,51,America/Chicago
98426,PH,BAN,14.8,120.2667,18,Asia/Manila
71310,CA,PE,46.45,-62.58,30,America/Halifax
CWNS0,CA,NS,46.3667,-60.9833,46,America/Halifax
94140,AU,NT,-12.1,134.9,4,Australia/Darwin
BGOOC,CA,BC,49.38,-123.08,1103,America/Vancouver
64851,CM,EN,10.45,14.25,423,Africa/Douala
96471,MY,SB,5.9333,116.05,3,Asia/Kuching
26832,BY,HR,53.85,25.3167,158,Europe/Minsk
087BL,CA,BC,49.0,-118.77,571,America/Los_Angeles
KCQF0,US,AL,30.4605,-87.877,28,America/Chicago
60005,ES,CN,28.6167,-17.75,29,Atlantic/Canary
37941,AZ,NX,39.4,45.5667,1205,Asia/Baku
KMDD0,US,TX,32.0365,-102.101,854,America/Chicago
32562,RU,KAM,52.9333,156.5667,27,Asia/Kamchatka
40851,IR,KRB,29.4667,55.7167,1737,Asia/Tehran
94340,AU,QLD,-20.7167,143.1333,211,Australia/Brisbane
83650,BR,ES,-20.5,-29.3167,5,America/Noronha
68351,ZA,NW,-26.6667,27.1,1372,Africa/Johannesburg
07046,FR,Q,49.5331,0.0917,95,Europe/Paris
36038,RU,AL,51.15,82.2,356,Asia/Barnaul
D3339,DE,NW,50.5202,6.2083,535,Europe/Berlin
35519,RU,ATY,48.2,54.9333,73,Asia/Aqtobe
VOHS0,IN,AP,17.2406,78.4289,617,Asia/Kolkata
22292,RU,NEN,67.6833,48.6833,3,Europe/Moscow
07695,FR,U,43.6833,7.3333,138,Europe/Paris
DAL19,CA,BC,49.46,-123.72,86,America/Vancouver
KBWP0,US,ND,46.2443,-96.6072,295,America/Chicago
17280,TR,DIY,37.8833,40.1833,686,Europe/Istanbul
KOMN0,US,FL,29.3006,-81.1136,8,America/New_York
51765,CN,XJ,40.6333,87.7,847,Asia/Urumqi
22723,RU,KR,62.9667,35.7,139,Europe/Moscow
91066,US,HI,28.2167,-177.3667,4,Pacific/Midway
FKMPO,CA,QC,53.76,-73.68,306,America/Toronto
D4282,DE,MV,53.5954,13.8121,23,Europe/Berlin
47553,JP,YT,38.4167,140.3667,105,Asia/Tokyo
47884,JP,TS,34.0,134.6333,3,Asia/Tokyo
KY190,US,ND,46.768,-100.8944,593,America/North_Dakota/New_Salem
71259,CA,AB,51.13,-111.71,750,America/Edmonton
KQAE0,IQ,BB,32.8067,44.4591,37,Asia/Baghdad
72310,US,SC,33.95,-81.1167,72,America/New_York
OYAS0,YE,HJ,16.0833,43.1667,2000,Asia/Aden
86774,BR,GO,-18.4097,-49.1919,488,America/Sao_Paulo
97796,ID,PA,-4.7167,136.4333,3,Asia/Jayapura
34753,RU,ROS,47.1167,43.9333,73,Europe/Volgograd
KLYV0,US,MN,43.6168,-96.2177,437,America/Chicago
91592,NC,SU,-22.2667,166.45,69,Pacific/Noumea
44214,MN,BO,48.9333,89.9333,1716,Asia/Ulaanbaator
KVIS0,US,CA,36.3187,-119.3929,90,America/Los_Angeles
83648,BR,ES,-20.3167,-40.3333,36,America/Sao_Paulo
LTBX0,TR,IST,40.993,29.2165,122,Europe/Istanbul
36819,KZ,ALM,44.1333,75.85,499,Asia/Almaty
D1888,DE,MV,53.8119,12.114,10,Europe/Berlin
95601,AU,WA,-30.8408,116.7267,305,Australia/Perth
94831,AU,VIC,-35.0667,142.3167,50,Australia/Melbourne
X4WJY,CA,QC,46.87,-70.88,69,America/Toronto
34519,UA,DT,48.0667,37.7667,224,Europe/Zaporozhye
98135,PH,BTN,20.45,121.9667,10,Asia/Manila
60555,DZ,OUA,33.1167,6.1333,85,Africa/Algiers
D6336,DE,BY,50.0132,9.654,285,Europe/Berlin
02574,SE,E,58.5833,16.15,32,Europe/Stockholm
KDTN0,US,LA,32.5402,-93.745,55,America/Chicago
KBMI0,US,IL,40.4771,-88.9159,266,America/Chicago
965RZ,CA,NL,48.95,-57.95,5,America/St_Johns
58606,CN,JX,28.6,115.9167,50,Asia/Shanghai
60060,MA,SM,29.3667,-10.1833,58,Africa/Casablanca
61045,NE,ZI,13.9833,10.3,464,Africa/Niamey
RKNR0,KR,KW,37.1,128.9,792,Asia/Seoul
42170,IN,RJ,28.25,74.9167,290,Asia/Kolkata
A4CCY,CA,BC,52.39,-126.6,36,America/Vancouver
48941,LA,VI,18.4667,102.4,0,Asia/Vientiane
72744,US,MI,47.1667,-88.4833,334,America/Detroit
85315,BO,S,-20.0,-63.5333,798,America/La_Paz
IUSDX,US,GA,32.98594,-82.38481,100,America/New_York
ENDI0,NO,BU,60.4167,8.5167,798,Europe/Oslo
RPLR0,PH,PAN,15.88,120.6,26,Asia/Manila
15136,RO,AD,46.5333,21.5167,96,Europe/Bucharest
71012,CA,AB,52.33,-110.51,690,America/Edmonton
34407,UA,DP,48.8,35.25,127,Europe/Zaporozhye
31562,RU,KHA,50.9333,138.2,60,Asia/Sakhalin
KCPW0,US,CO,37.4514,-106.8003,3584,America/Denver
71089,CA,AB,52.59,-110.34,644,America/Edmonton
83942,BR,RS,-29.1667,-51.2,759,America/Sao_Paulo
63641,KE,EA,2.3,37.9,1219,Africa/Nairobi
03882,GB,ENG,50.9,0.3167,52,Europe/London
67403,ZM,SO,-9.8,29.0833,1323,Africa/Lusaka
65125,NG,NI,9.25,7.0,0,Africa/Lagos
37895,AZ,XCI,39.9833,46.75,827,Asia/Baku
42522,IN,AS,25.1667,93.0167,680,Asia/Kolkata
85140,BO,B,-14.3167,-67.3833,140,America/La_Paz
72445,US,MO,38.8167,-92.2167,271,America/Chicago
D5767,DE,NI,53.2989,9.3352,27,Europe/Berlin
38367,TM,,41.05,52.9167,-23,Asia/Ashgabat
62871,SD,WB,8.4667,25.6833,545,Africa/Khartoum
06278,NL,OV,52.4333,6.2667,5,Europe/Amsterdam
42375,IN,UP,26.25,82.0,96,Asia/Kolkata
57745,CN,HN,27.45,109.6833,273,Asia/Shanghai
EHMG0,NL,,53.6144,4.9603,30,Europe/Amsterdam
07434,FR,HV,45.8667,1.1833,396,Europe/Paris
06722,CH,VS,46.1122,7.5086,1825,Europe/Zurich
83679,BR,SP,-21.13,-47.78,549,America/Sao_Paulo
QFS5S,CA,MB,51.1,-100.05,304,America/Winnipeg
64545,GA,OI,1.0167,13.9333,499,Africa/Libreville
SKNV1,CA,MB,50.75,-100.82,610,America/Winnipeg
KCTZ0,US,NC,34.9749,-78.3656,44,America/New_York
23884,RU,KYA,61.6,90.0167,63,Asia/Krasnoyarsk
35015,RU,ORE,52.0833,53.6333,0,Asia/Yekaterinburg
82970,BR,MA,-9.1167,-45.95,285,America/Araguaina
ESTA0,SE,SN,56.3,12.85,20,Europe/Stockholm
02881,FI,,65.973,26.365,0,Europe/Helsinki
USPP0,RU,PER,57.9167,56.0167,123,Asia/Yekaterinburg
71436,CA,ON,44.3833,-79.7833,295,America/Toronto
K1O50,US,CA,41.7304,-122.5456,770,America/Los_Angeles
D4978,DE,HE,50.639,10.0228,395,Europe/Berlin
06496,BE,WLG,50.4667,6.1833,564,Europe/Brussels
48379,TH,PH,16.4333,101.15,114,Asia/Bangkok
K3A10,US,AL,34.2687,-86.858,295,America/Chicago
68614,ZA,WC,-31.6667,18.5,34,Africa/Lusaka
I970L,CA,QC,45.52,-75.78,112,America/Toronto
VAUD0,IN,RJ,24.6177,73.8961,513,Asia/Kolkata
72272,US,NM,32.6333,-108.15,1659,America/Denver
OASA0,AF,PKA,33.135,68.837,2207,Asia/Kabul
69542,US,CA,36.59,-121.86,152,America/Los_Angeles
KSRE0,US,OK,35.2747,-96.6752,312,America/Chicago
94659,AU,SA,-31.2,136.8,165,Australia/Adelaide
02833,FI,,62.9333,22.4833,26,Europe/Helsinki
10567,DE,TH,50.8833,12.1333,311,Europe/Berlin
64700,TD,CB,12.1333,15.0333,295,Africa/Ndjamena
86911,BR,SP,-23.0419,-45.5203,571,America/Sao_Paulo
29602,RU,NVS,55.2833,76.6,113,Asia/Krasnoyarsk
01431,NO,VA,58.9228,6.9094,560,Europe/Oslo
07276,FR,D,47.85,4.55,264,Europe/Paris
08306,ES,IB,39.55,2.7333,4,Europe/Madrid
83738,BR,RJ,-22.4833,-44.4667,440,America/Sao_Paulo
41258,OM,,23.6333,58.5667,4,Asia/Muscat
PUYOP,CA,BC,49.23,-115.22,800,America/Edmonton
D3321,DE,NW,51.1313,6.3609,77,Europe/Berlin
IAKJ0,US,WI,42.7972,-88.3726,262,America/Chicago
21921,RU,SA,70.6833,127.4,39,Asia/Yakutsk
PHHN0,US,HI,20.7956,-156.0144,24,Pacific/Honolulu
EDHK0,DE,SH,54.3811,10.1464,31,Europe/Berlin
65380,TG,M,6.5833,1.5,44,Africa/Lome
CYPO0,CA,ON,54.9881,-85.4433,53,America/Nipigon
40723,IR,KS,37.4667,57.3333,1074,Asia/Tehran
83470,BR,GO,-17.9167,-50.9167,727,America/Sao_Paulo
BGPT0,GL,,61.98,-49.67,2,America/Godthab
23426,RU,YAN,65.3833,64.7167,18,Asia/Yekaterinburg
83635,BR,MG,-20.1667,-44.8667,789,America/Sao_Paulo
47682,JP,CH,35.6,140.1,4,Asia/Tokyo
72688,US,OR,46.1667,-119.3833,455,America/Los_Angeles
2WTKH,CA,BC,54.82,-127.19,518,America/Vancouver
21965,RU,SA,70.6333,162.4833,0,Asia/Anadyr
16168,IT,TC,42.3833,11.1667,630,Europe/Rome
28668,RU,KGN,54.7667,66.0,152,Asia/Yekaterinburg
01083,NO,FI,70.8667,29.0333,1,Europe/Oslo
31394,RU,AMU,52.5833,131.1333,0,Asia/Yakutsk
D7382,DE,BW,47.7095,9.8659,666,Europe/Berlin
94679,AU,SA,-33.0,138.8,515,Australia/Adelaide
94318,AU,WA,-23.0,115.0,111,Australia/Perth
KTDF0,US,NC,36.2846,-78.9846,186,America/New_York
KOIN0,US,KS,39.8339,-100.5393,824,America/Chicago
KBGE0,US,GA,30.9716,-84.6369,43,America/New_York
EEKE0,EE,,58.2299,22.5095,4,Europe/Tallinn
EISG0,IE,SO,54.2802,-8.5992,3,Europe/Dublin
72550,US,NE,41.3,-95.9,300,America/Chicago
PACM0,US,AK,61.8445,-165.5737,4,America/Juneau
D3774,DE,SN,50.8138,12.2985,327,Europe/Berlin
02366,SE,Y,62.5333,17.45,4,Europe/Stockholm
83759,BR,RJ,-22.8167,-42.1,10,America/Sao_Paulo
98646,PH,CEB,10.3,123.9667,23,Asia/Manila
FAVY0,ZA,KN,-27.7833,30.8,1158,Africa/Lusaka
PAUO0,US,AK,61.7542,-150.0517,66,America/Juneau
84217,EC,S,-2.2994,-78.1208,1043,Pacific/Galapagos
68242,ZA,NW,-25.7833,25.5333,1281,Africa/Johannesburg
96253,ID,BE,-3.8833,102.3333,16,Asia/Jakarta
02794,FI,ES,59.9167,24.35,2,Europe/Helsinki
02866,FI,OU,65.4,26.9667,121,Europe/Helsinki
71863,CA,SK,50.4333,-104.6667,577,America/Regina
42187,IN,UP,28.8333,78.75,0,Asia/Kolkata
KCKF0,US,GA,31.9888,-83.7739,95,America/New_York
54511,CN,BJ,39.9333,116.2833,55,Asia/Shanghai
49650,CA,YT,61.37,-139.04,805,America/Dawson
12846,HU,FE,47.1833,18.6167,105,Europe/Budapest
15215,RO,CV,46.0833,25.6,508,Europe/Bucharest
20107,RU,,78.0667,14.25,49,Arctic/Longyearbyen
KEMM0,US,WY,41.8241,-110.557,2221,America/Denver
KGSH0,US,IN,41.5263,-85.7942,252,America/Indiana/Indianapolis
43319,IN,TN,11.0,76.9667,407,Asia/Kolkata
KU690,US,UT,40.1919,-110.381,1776,America/Denver
11212,AT,KA,46.6,13.6667,2140,Europe/Vienna
32411,RU,,55.5833,155.5833,4,Asia/Kamchatka
KW630,US,VA,36.5958,-78.5601,128,America/New_York
10626,DE,RP,49.85,7.6,396,Europe/Berlin
42372,IN,UP,26.25,81.3667,107,Asia/Kolkata
08482,ES,AN,36.6667,-4.4833,16,Europe/Madrid
62752,SD,GD,14.0333,35.4,599,Africa/Khartoum
53463,CN,NM,40.8167,111.6833,1065,Asia/Chongqing
71820,CA,ON,47.55,-79.2333,266,America/Toronto
68538,ZA,NC,-30.6333,23.9167,384,Africa/Lusaka
47759,JP,KY,35.0167,135.7333,41,Asia/Tokyo
KXNO0,US,SC,33.6095,-81.0812,98,America/New_York
47653,JP,AI,34.6333,137.1,6,Asia/Tokyo
PAII0,US,AK,58.1855,-157.3754,28,America/Juneau
61630,SN,SL,15.65,-13.25,15,Africa/Dakar
QZ2UB,CA,AB,50.81,-111.01,795,America/Edmonton
54776,CN,SD,37.4,122.6833,47,Asia/Shanghai
KAMW0,US,IA,41.9921,-93.6218,291,America/Chicago
02983,FI,,60.5167,24.65,111,Europe/Helsinki
53898,CN,HE,36.1167,114.3667,76,Asia/Shanghai
30252,RU,AL,57.8167,114.0167,244,Asia/Irkutsk
26436,LV,JEK,56.5167,25.9167,109,Europe/Riga
04203,GL,,76.6333,-73.0,11,America/Thule
29752,RU,KK,54.75,88.8167,0,Asia/Krasnoyarsk
06687,CH,GL,47.1286,9.2161,419,Europe/Zurich
KFRG0,US,NY,40.7288,-73.4134,24,America/New_York
22727,RU,KR,62.1667,34.3,40,Europe/Moscow
72344,US,AR,35.3333,-94.0333,143,America/Chicago
62018,LY,SW,30.5667,15.7167,77,Africa/Tripoli
38791,TM,,38.6833,61.2,147,Asia/Ashgabat
35663,RU,KAR,47.8333,66.75,508,Asia/Qyzylorda
91329,FM,C,8.55,151.9,1,Pacific/Ponape
KMRC0,US,TN,35.5544,-87.1791,208,America/Chicago
27199,RU,KIR,58.6,49.6333,158,Europe/Volgograd
KSBS0,US,CO,40.5162,-106.8663,2098,America/Denver
35007,RU,SAR,51.8667,50.3333,0,Europe/Samara
95717,AU,NSW,-33.1,148.2,326,Australia/Sydney
42273,IN,UP,27.5667,81.6,122,Asia/Kolkata
42065,IN,HP,32.2667,77.1667,0,Asia/Kolkata
71612,CA,QC,45.5,-73.58,73,America/Toronto
95931,AU,NSW,-36.7,149.8,41,Australia/Sydney
SAVR0,AR,U,-45.0167,-70.8167,697,America/Argentina/Rio_Gallegos
